,User,TestsActs,ÜbungenActs,KurzaufgabenActs,BeispieleActs,BK_InfoActs,Ü_InfoActs,Übersicht,LearnActs,InfoActs,TotActs,Learn,Info,Tot,ShortLearnActs,ShortInfoActs,LongLearnActs,LongInfoActs,K+BActs,K+ÜActs,K+Ü+TActs,K+B+ÜActs,K+BKIActs,B+BKIActs,Ü+ÜIActs,BKI+ÜIActs,K+B+BKIActs,K+B+BKI+ÜIActs,K+B+BKI+Ü+ÜIActs,readActs,Tests_tpa,Übungen_tpa,Kurzaufgaben_tpa,Beispiele_tpa,BK_Info_tpa,Ü_Info_tpa,Learn_tpa,Info_tpa,Tot_tpa,K+B_tpa,K+Ü_tpa,K+Ü+T_tpa,K+B+Ü_tpa,K+BKI_tpa,B+BKI_tpa,Ü+ÜI_tpa,BKI+ÜI_tpa,K+B+BKI_tpa,K+B+BKI+ÜI_tpa,K+B+BKI+Ü+ÜI_tpa,read_tpa,duplicates,nCat,LearnTypeEntropy,CategoryEntropy,DidTest,f1,f2,f12,f1Amp,f2Amp,f12Amp,fMean,PredChance1,PredChance2,PredChance3,PredChance4,CondEntropy1,CondEntropy2,CondEntropy3,CondEntropy4,BeforeTestTime,AfterTestTime,TimePerCat,TRegr Fit,ÜRegr Fit,BKRegr Fit,CatTRegr Fit,CatÜRegr Fit,CatBKRegr Fit,DiffLowRegr Fit,DiffMedRegr Fit,DiffHighRegr Fit,KÜfRegr Fit,KÜtwrRegr Fit,KÜrRegr Fit,TResQuantRegr Fit,TSecSpentRegr Fit,ÜSecSpentRegr Fit,BKSecSpentRegr Fit,SecSpentRegr Fit,meanResponsTask,meanTestResQual,meanTestResQuant,meandifficulty,nResponsTask,nTestResQual,nTestResQuant,ndifficulty,backfrac,foolfrac1,foolfrac2,foolfrac12,TT,TB,UT,UU,UB,KK,KB,BU,BK,BB,TTT,TTB,TBB,UTT,UUU,KKK,KKB,KBK,KBB,BUU,BKK,BKB,BBU,BBK,BBB,Tests,Übungen,Kurzaufgaben,Beispiele,BK_Info,Ü_Info,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Grund,Erweitert,K+B,K+Ü,K+Ü+T,K+B+Ü,K+BKI,B+BKI,Ü+ÜI,BKI+ÜI,K+B+BKI,K+B+BKI+ÜI,K+B+BKI+Ü+ÜI,ShortActs,LongActs,read,LearnPerc,InfoPerc,LearnActsPerc,InfoActsPerc,duplicatesPerc,ShortLearnActsPerc,ShortInfoActsPerc,LongLearnActsPerc,LongInfoActsPerc,ShortActsPerc,LongActsPerc
24,24,0,0,5,26,49,0,103,31,49,98,1161,5191,6455,15,10,2,0,31,5,5,31,54,75,0,49,80,80,80,75,,,1.7666666666666666,0.4044871794871795,1.7656462585034014,,0.6241935483870968,1.7656462585034014,1.0977891156462585,0.6241935483870968,1.7666666666666666,1.7666666666666666,0.6241935483870968,1.7657407407407406,1.2937777777777777,,1.7656462585034014,1.3233333333333335,1.3233333333333335,1.3233333333333335,1.2937777777777777,42,6,37.378105343250475,86.48640887388972,0,20,4,12.0,64.51612903225806,12.903225806451612,77.41935483870968,105.86666666666666,88.65979381443299,93.75,93.6842105263158,94.68085106382979,64.35951545110325,52.06588387563252,50.26998562018253,43.798929171834985,0.0,0.0,17.930555555555554,0.0,0.0,-1.6298567019265095e-16,0.0,0.0,1.0185294959016238e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.991416256297263,27.991416256297263,1.0,-1.0,-1.0,-1.0,2,0,0,0,0.06666666666666667,0.3333333333333333,0.23333333333333334,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0379746835443038,0.0,0.05063291139240506,0.8987341772151899,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.0,0.01282051282051282,0.02564102564102564,0.0,0.038461538461538464,0.8717948717948718,0.0,0.0,8.210689388071263,9.775367931835786,80.41828040278854,0.0,20.666150271107668,1.3787761425251743,22.49419054996127,4.136328427575523,24.30673896204493,27.017815646785436,87.66847405112316,12.33152594887684,17.986057319907047,8.210689388071263,8.210689388071263,17.986057319907047,88.6289697908598,90.19364833462433,0.0,80.41828040278854,98.40433772269559,98.40433772269559,98.40433772269559,0.3872966692486445,0.030983733539891554,90.19364833462433,17.986057319907047,80.41828040278854,31.63265306122449,50.0,42.857142857142854,15.306122448979592,10.204081632653061,2.0408163265306123,0.0,0.39520068290678007,0.031616054632542405
25,25,7,14,24,8,22,5,60,53,27,93,7528,2708,10296,3,4,12,1,32,38,45,46,46,30,19,27,54,59,73,30,4.616666666666666,2.28452380952381,2.277083333333333,0.8145833333333333,1.925,0.5566666666666666,2.367295597484277,1.671604938271605,1.8451612903225805,1.9114583333333333,2.2798245614035086,2.643333333333333,2.025,2.108695652173913,1.6288888888888888,1.8298245614035087,1.671604938271605,1.9169753086419754,1.8016949152542374,1.8942922374429223,1.6288888888888888,26,5,91.62167339086498,78.83046234481269,1,3,10,6.5,28.30188679245283,18.867924528301888,47.16981132075472,14.216666666666667,83.69565217391305,87.91208791208791,90.0,91.01123595505618,45.93433821706494,34.807226737619544,26.9576900542691,22.554255798687805,38.27777777777778,0.11111111111111112,34.32,0.07559184616372755,-0.18746894426466662,0.11187709810093883,0.17228321961826187,0.4689713736472813,-0.6412545932655439,0.11264808549567701,-0.23518186555312215,0.12253378005744546,-0.011496111854304986,-0.2902033264775262,0.30169943833183144,-5.185404967893806,-992.6799425732725,22.788470151216867,4.9756090601270895,25.483836893451574,1.4482758620689655,1.5,71.0,0.6923076923076923,29,2,2,13,0.10416666666666667,0.3541666666666667,0.125,0.4791666666666667,0.05063291139240506,0.0379746835443038,0.0379746835443038,0.189873417721519,0.012658227848101266,0.21518987341772153,0.06329113924050633,0.02531645569620253,0.08860759493670886,0.25316455696202533,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.15384615384615385,0.14102564102564102,0.05128205128205128,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.07692307692307693,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.20512820512820512,18.832556332556333,18.638306138306138,31.84731934731935,3.7975912975912975,24.679487179487182,1.621989121989122,28.01087801087801,11.499611499611499,0.0,25.475912975912973,32.45920745920746,2.5543900543900544,100.0,0.0,35.644910644910645,50.485625485625484,69.31818181818183,54.28321678321678,56.526806526806524,28.47707847707848,20.260295260295262,26.3014763014763,60.32439782439782,61.946386946386944,80.58469308469309,0.06798756798756798,0.12626262626262627,28.47707847707848,73.11577311577312,26.3014763014763,56.98924731182796,29.03225806451613,27.956989247311824,3.225806451612903,4.301075268817205,12.903225806451612,1.0752688172043012,0.07310491181458922,0.13576626479852288
26,26,5,0,29,28,36,0,33,62,36,102,4223,1246,5502,11,14,8,0,57,29,34,57,65,64,0,36,93,93,93,64,3.3699999999999997,,1.396551724137931,0.46547619047619043,0.576851851851852,,1.135215053763441,0.576851851851852,0.8990196078431372,0.9391812865497077,1.396551724137931,1.686764705882353,0.9391812865497077,0.9425641025641025,0.528125,,0.576851851851852,0.7989247311827957,0.7989247311827957,0.7989247311827957,0.528125,39,2,80.00405594295762,36.30915389643782,1,4,5,4.5,58.06451612903226,24.193548387096776,82.25806451612904,30.383333333333333,98.01980198019803,98.0,97.97979797979798,97.95918367346938,10.920362518436017,6.964776685917995,6.642384647442245,6.155858483257272,42.28333333333333,0.0,45.85,0.3487441935021971,0.0,-0.348744193502199,0.1520561347186479,0.0,-0.15205613471864957,0.0,0.0,0.0,0.049694863851736104,-0.3811534536978846,0.33145858984614807,0.0,-3071.6723944970317,0.0,-21.459196594898387,-5.184162146341293,1.1428571428571428,0.0,0.0,-1.0,7,1,1,0,0.03389830508474576,0.7288135593220338,0.06779661016949153,0.7966101694915254,0.041237113402061855,0.010309278350515464,0.0,0.0,0.0,0.21649484536082475,0.061855670103092786,0.0,0.08247422680412371,0.5773195876288659,0.03125,0.010416666666666666,0.010416666666666666,0.0,0.0,0.14583333333333334,0.052083333333333336,0.010416666666666666,0.052083333333333336,0.0,0.07291666666666667,0.010416666666666666,0.0,0.07291666666666667,0.5104166666666666,18.37513631406761,0.0,44.165757906215916,14.213013449654671,22.646310432569976,0.0,64.48564158487822,35.51435841512177,0.0,0.0,0.0,0.0,100.0,0.0,58.3787713558706,44.165757906215916,62.54089422028354,58.3787713558706,66.8120683387859,36.85932388222465,0.0,22.646310432569976,81.02508178844057,81.02508178844057,81.02508178844057,0.45438022537259176,0.14540167211922936,36.85932388222465,76.7539076699382,22.646310432569976,60.78431372549019,35.294117647058826,38.23529411764706,10.784313725490197,13.725490196078432,7.8431372549019605,0.0,0.44547080918881543,0.14255065894042096
27,27,16,0,6,19,46,2,111,41,48,108,4101,3363,7575,12,7,0,1,25,6,22,25,52,65,2,48,71,73,73,65,3.8197916666666667,,0.40555555555555556,0.25263157894736843,1.2141304347826085,0.1,1.6670731707317075,1.1677083333333333,1.1689814814814814,0.28933333333333333,0.40555555555555556,2.8886363636363637,0.28933333333333333,1.1208333333333333,0.933076923076923,0.1,1.1677083333333333,0.8884976525821596,0.8668949771689498,0.8668949771689498,0.933076923076923,47,5,57.261984113367305,85.45150500016614,1,1,3,2.0,21.951219512195124,21.951219512195124,43.90243902439025,9.569230769230769,87.85046728971963,90.56603773584906,91.42857142857143,95.1923076923077,38.45858212707734,25.369104778844658,19.286079834040954,18.813299873793234,9.616666666666667,0.42083333333333334,25.25,0.42297591361818543,0.00032065734234465226,-0.4232965709605303,1.0737082467242187,0.007472664739748037,-1.0811809114639679,0.0,0.0,0.0,0.0,0.0,0.0,-20.785268016418947,-206.60084363563328,-2709.67741935484,103.71995878632572,57.630213218138984,-1.0,1.4,71.4,-1.0,0,5,5,0,0.0,0.16666666666666666,0.03333333333333333,0.19999999999999998,0.12359550561797752,0.056179775280898875,0.02247191011235955,0.0,0.0,0.0,0.06741573033707865,0.02247191011235955,0.06741573033707865,0.5955056179775281,0.07954545454545454,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.06818181818181818,0.011363636363636364,0.06818181818181818,0.4772727272727273,48.40924092409241,0.0,1.9273927392739274,3.801980198019802,44.23762376237624,0.15841584158415842,27.973597359735976,19.603960396039604,25.663366336633665,6.970297029702971,19.78877887788779,0.0,100.0,0.0,5.729372937293729,1.9273927392739274,50.336633663366335,5.729372937293729,46.165016501650165,48.039603960396036,0.15841584158415842,44.396039603960396,49.96699669966997,50.12541254125412,50.12541254125412,0.25082508250825086,0.0132013201320132,48.039603960396036,54.13861386138614,44.396039603960396,37.96296296296296,44.44444444444444,43.51851851851852,11.11111111111111,6.481481481481481,0.0,0.9259259259259258,0.23224544676689893,0.012223444566678888
28,28,9,1,4,5,26,3,99,19,29,69,3443,1792,5334,2,7,2,1,9,5,14,10,30,31,4,29,35,38,39,31,5.5,0.45,0.675,0.9466666666666667,1.1134615384615385,0.3055555555555555,3.020175438596491,1.0298850574712644,1.2884057971014493,0.825925925925926,0.63,3.7607142857142857,0.7883333333333333,1.055,1.0865591397849461,0.3416666666666667,1.0298850574712644,1.0395238095238095,0.981578947368421,0.967948717948718,1.0865591397849461,25,5,63.27480229124022,83.64959944645433,1,3,6,4.5,31.57894736842105,31.57894736842105,63.1578947368421,8.725,76.47058823529412,85.07462686567165,87.87878787878788,93.84615384615384,58.65925362574238,39.552536727472976,29.54971336309879,25.991765639536187,5.588888888888889,0.9944444444444444,17.779999999999998,0.6280125125055126,-0.030828001483890536,-0.5971845110216222,1.193058340248321,0.012326079634434158,-1.205384419882755,0.0,0.0,0.0,0.0,0.0,0.0,-33.896655837276235,-1246.5776253202296,-1978.231059307508,219.07877469598586,42.8760781674667,1.0,1.3333333333333333,69.0,1.0,1,3,3,1,0.0,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.02127659574468085,0.0,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.5106382978723404,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.43478260869565216,55.68053993250843,0.5061867266591676,3.0371203599550056,5.324334458192726,32.564679415073115,1.0311211098612674,30.108736407949007,31.214848143982003,14.473190851143608,16.572928383952007,7.630296212973378,0.0,90.56992875890514,9.430071241094863,8.361454818147731,3.543307086614173,59.22384701912261,8.867641544806899,35.60179977502812,37.88901387326584,1.537307836520435,33.59580052493438,40.92613423322084,41.95725534308212,42.46344206974128,0.1687289088863892,0.05624296962879641,37.88901387326584,64.54818147731534,33.59580052493438,27.536231884057973,42.028985507246375,36.231884057971016,2.898550724637681,10.144927536231885,2.898550724637681,1.4492753623188406,0.24453465055998433,0.08151155018666147
29,29,13,58,28,13,51,8,686,112,59,196,9205,9950,19841,15,13,6,15,41,86,99,99,79,64,66,59,92,100,158,64,3.048717948717949,1.189367816091954,1.504761904761905,0.20512820512820515,3.1980392156862743,0.3416666666666667,1.3697916666666667,2.810734463276836,1.6871598639455783,1.0926829268292684,1.2920542635658914,1.5227272727272727,1.1493265993265993,2.59789029535865,2.590104166666667,1.0866161616161618,2.810734463276836,2.259782608695652,2.106333333333333,1.7697257383966243,2.590104166666667,74,6,77.34408955407346,83.50459103126836,1,22,20,21.0,19.642857142857142,17.857142857142858,37.5,15.202380952380953,87.17948717948718,90.20618556701031,91.70984455958549,93.75,40.23980744099734,33.65647382623581,26.86191574044563,23.286568018637674,35.05,49.483333333333334,55.113888888888894,0.05803672518796917,0.07098709361291902,-0.12902381880088878,0.07331639714245095,0.06390859832789256,-0.13722499547034328,-0.21339117753301642,0.02380348202183664,0.18958769551117943,0.012611694589223977,-0.09904662577246949,0.08643493118324554,0.013509450795891106,304.91409540305386,44.31122438649874,201.15130760677823,110.7079164913858,1.5573770491803278,1.5,72.0,0.7758620689655172,61,4,4,58,0.1346153846153846,0.3942307692307692,0.09615384615384616,0.49038461538461536,0.04678362573099415,0.011695906432748537,0.017543859649122806,0.3391812865497076,0.029239766081871343,0.0935672514619883,0.05263157894736842,0.011695906432748537,0.07017543859649122,0.2807017543859649,0.023529411764705882,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.3058823529411765,0.052941176470588235,0.029411764705882353,0.03529411764705882,0.011764705882352941,0.011764705882352941,0.041176470588235294,0.023529411764705882,0.0,0.029411764705882353,0.23529411764705882,11.985282999848797,20.860843707474423,12.74129328158863,0.8064109671891537,49.322110780706616,0.8265712413688826,39.43853636409455,23.673201955546595,20.034272466105538,2.1319489945063252,7.580263091578046,7.141777128168942,100.0,0.0,13.547704248777784,33.602136989063055,45.58741998891185,34.40854795625221,62.06340406229525,50.128521747895775,21.687414948843305,50.1486820220755,62.8698150294844,63.69638627085329,84.55722997832771,0.1411219192581019,0.10584143944357643,50.128521747895775,46.393830956101,50.1486820220755,57.14285714285714,30.102040816326532,37.755102040816325,7.653061224489796,6.63265306122449,3.061224489795918,7.653061224489796,0.0720009792133173,0.054000734409987976
30,30,7,22,9,8,15,14,350,46,29,83,8406,1812,10568,2,17,12,1,17,31,38,39,24,23,36,29,32,46,68,23,5.43095238095238,3.3545454545454545,2.6333333333333333,0.5729166666666666,0.9066666666666666,1.1857142857142857,3.045652173913043,1.0413793103448277,2.1220883534136545,1.6637254901960785,3.145161290322581,3.566228070175439,2.6175213675213675,1.5541666666666667,0.7905797101449274,2.511111111111111,1.0413793103448277,1.3088541666666667,1.2713768115942028,1.945343137254902,0.7905797101449274,26,3,77.32609568267696,60.382768896359366,1,5,3,4.0,32.608695652173914,19.565217391304348,52.173913043478265,14.191666666666666,85.36585365853658,87.65432098765432,88.75,89.87341772151899,33.64755763889014,30.342416276652163,24.823366521384667,23.422079054688503,46.022222222222226,0.016666666666666666,58.71111111111111,0.1471051368291411,0.3932260031197291,-0.5403311399488695,0.12978352107803215,0.4867767796741777,-0.6165603007522094,0.0,-0.534368525382743,0.5343685253827434,-0.013174491157517672,0.3290067964107976,-0.3158323052532791,6.144953591806176,-381.84284133130757,68.91327671442173,-101.70665338089422,65.53462444500178,1.608695652173913,2.0,96.0,1.6666666666666667,23,2,2,18,0.075,0.25,0.075,0.325,0.05405405405405406,0.013513513513513514,0.04054054054054054,0.4189189189189189,0.02702702702702703,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.04054054054054054,0.21621621621621623,0.0273972602739726,0.0136986301369863,0.0,0.0273972602739726,0.3561643835616438,0.0547945205479452,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.1643835616438356,21.584027252081757,41.9000757002271,13.455715367146102,2.60219530658592,7.721423164269494,9.424678274034822,37.963663890991675,37.09311127933384,24.94322482967449,0.0,0.0,0.0,75.13247539742619,24.867524602573805,16.05791067373202,55.355791067373204,76.93981831945496,57.95798637395912,21.177138531415594,10.323618470855413,51.324753974261924,17.146101438304314,23.779333838001516,33.20401211203634,75.10408781226343,0.1797880393641181,0.12301286903860713,10.323618470855413,79.54201362604087,17.146101438304314,55.42168674698795,34.93975903614458,31.32530120481928,2.4096385542168677,20.481927710843372,14.457831325301203,1.2048192771084338,0.21661209561941944,0.14820827595012906
31,31,13,5,31,28,46,6,75,77,52,145,8167,2873,11115,10,13,13,1,59,36,49,64,77,74,11,52,105,111,116,74,4.711538461538462,1.0866666666666667,1.7919354838709678,0.49583333333333335,1.0289855072463767,0.09166666666666666,1.7677489177489178,0.9208333333333333,1.2775862068965518,1.1768361581920905,1.6939814814814815,2.4945578231292513,1.1697916666666666,1.3361471861471863,0.8272522522522523,0.5439393939393938,0.9208333333333333,1.112063492063492,1.056906906906907,1.0581896551724137,0.8272522522522523,68,2,85.95524787546273,38.39584743033609,1,4,5,4.5,62.33766233766234,19.480519480519483,81.81818181818181,26.285714285714285,91.66666666666666,94.4055944055944,94.36619718309859,95.74468085106383,30.245924380707624,22.128793727074942,19.70330767147768,15.959382343045963,54.708333333333336,7.291666666666667,92.625,0.191303753898377,0.026070688358171678,-0.21737444225654856,0.2082321970092886,0.01687450830487938,-0.2251067053141675,0.0,0.0,0.0,0.08384835143163404,0.47023243446930746,-0.5540807859009418,-0.760325275481143,-1027.2549964726484,1253.3477965998663,-2.578157842494083,45.73940461318522,1.4761904761904763,1.6666666666666667,73.66666666666667,0.6,21,3,3,5,0.043478260869565216,0.6956521739130435,0.043478260869565216,0.7391304347826086,0.08461538461538462,0.007692307692307693,0.007692307692307693,0.07692307692307693,0.007692307692307693,0.13846153846153847,0.1,0.015384615384615385,0.1,0.45384615384615384,0.06976744186046512,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.06976744186046512,0.07751937984496124,0.06201550387596899,0.03875968992248062,0.046511627906976744,0.007751937984496124,0.06201550387596899,0.03875968992248062,0.0,0.06201550387596899,0.3953488372093023,33.063427800269906,2.932973459289249,29.98650472334683,7.494376968061179,25.5510571300045,0.2968960863697706,55.08771929824562,44.91228070175438,0.0,0.0,0.0,0.0,83.63472784525416,16.36527215474584,37.48088169140801,32.91947818263608,65.98290598290598,40.41385515069725,55.53756185335133,33.04543409806568,3.229869545659019,25.84795321637427,63.0319388214125,63.32883490778227,66.26180836707152,0.20692757534862796,0.12595591542959966,33.04543409806568,73.47728295096717,25.84795321637427,53.103448275862064,35.86206896551724,46.89655172413793,6.896551724137931,8.96551724137931,8.96551724137931,0.6896551724137931,0.14270867265422618,0.0868661485721377
32,32,7,0,31,37,62,0,242,75,62,149,6893,1584,8719,10,39,6,0,68,31,38,68,93,99,0,62,130,130,130,99,8.285714285714286,,1.2548387096774194,0.486036036036036,0.4258064516129032,,1.5317777777777777,0.4258064516129032,0.9752796420581655,0.8365196078431372,1.2548387096774194,2.55,0.8365196078431372,0.7021505376344087,0.44831649831649834,,0.4258064516129032,0.6406410256410257,0.6406410256410257,0.6406410256410257,0.44831649831649834,67,3,80.55168907959802,55.26114103936174,1,4,1,2.5,42.66666666666667,18.666666666666668,61.33333333333334,35.32083333333333,95.27027027027027,96.5986394557823,97.26027397260275,97.93103448275862,23.56807712739884,16.99178465910772,12.308059639927144,11.41496673844464,33.825,0.075,48.43888888888889,0.2854929752732984,0.0,-0.28549297527329975,0.21755077452417013,0.0,-0.21755077452417018,0.0,0.0,0.0,-0.031905942413245694,-0.5995260851019567,0.6314320275152011,2.886908250939237e-14,242.18437160899336,0.0,-42.25446753731488,94.22545156476906,1.588235294117647,2.0,92.0,-1.0,17,2,2,0,0.12121212121212122,0.5,0.045454545454545456,0.5454545454545454,0.043795620437956206,0.0072992700729927005,0.0,0.0,0.0,0.072992700729927,0.145985401459854,0.0,0.15328467153284672,0.5620437956204379,0.029411764705882353,0.007352941176470588,0.007352941176470588,0.0,0.0,0.029411764705882353,0.03676470588235294,0.051470588235294115,0.09558823529411764,0.0,0.04411764705882353,0.11029411764705882,0.0,0.10294117647058823,0.45588235294117646,39.912834040600984,0.0,26.769124899644453,12.37527239362312,18.167221011583898,0.0,47.64307833467141,13.43043927055855,38.92648239477004,0.0,0.0,0.0,100.0,0.0,39.14439729326757,26.769124899644453,66.68195894024545,39.14439729326757,44.93634591122835,30.542493405207022,0.0,18.167221011583898,57.31161830485148,57.31161830485148,57.31161830485148,0.5619910540199564,0.06881523110448447,30.542493405207022,79.05723133386856,18.167221011583898,50.33557046979866,41.61073825503356,44.966442953020135,6.7114093959731544,26.174496644295303,4.026845637583892,0.0,0.3771752040402392,0.04618471886207011
33,33,8,10,12,33,61,7,211,63,68,154,5962,4481,10654,6,19,4,3,45,22,30,55,73,94,17,68,106,113,123,94,5.016666666666667,1.8533333333333333,1.4569444444444446,0.7035353535353536,1.181967213114754,0.369047619047619,1.5772486772486771,1.09828431372549,1.153030303030303,0.9044444444444444,1.6371212121212122,2.5383333333333336,1.0769696969696971,1.2271689497716893,1.0140070921985815,1.242156862745098,1.09828431372549,1.0641509433962264,1.0210914454277287,1.0887533875338753,1.0140070921985815,70,6,90.64264079431756,91.22300360111286,1,22,4,13.0,34.92063492063492,19.047619047619047,53.96825396825396,14.504166666666666,88.88888888888889,92.76315789473685,93.37748344370861,94.66666666666667,36.60258708018747,29.4232268001611,25.303618534207477,23.110734343499146,16.233333333333334,12.455555555555556,29.594444444444445,0.1448272368829813,-0.054218251982071926,-0.09060898490090902,0.22794715822315836,0.09061513313022655,-0.318562291353385,-1.5133030287635036,1.5133030287635023,0.0,0.0,0.0,0.0,3.9331856424546494,122.58494564710611,-50.87862930469882,97.00277473421639,81.60888278826276,0.6666666666666666,0.0,37.5,0.6666666666666666,6,2,2,9,0.10344827586206896,0.4827586206896552,0.05172413793103448,0.5344827586206897,0.03076923076923077,0.023076923076923078,0.015384615384615385,0.1076923076923077,0.007692307692307693,0.007692307692307693,0.07692307692307693,0.015384615384615385,0.08461538461538462,0.6076923076923076,0.015503875968992248,0.007751937984496124,0.015503875968992248,0.007751937984496124,0.09302325581395349,0.0,0.0,0.03875968992248062,0.023255813953488372,0.015503875968992248,0.007751937984496124,0.07751937984496124,0.0,0.046511627906976744,0.5581395348837209,22.601839684625492,10.437394405856955,9.846067204805706,13.074901445466491,40.60446780551905,1.4548526375070396,30.167073399662097,23.005443964708093,10.718978787309931,2.759526938239159,17.899380514360804,15.449596395719917,99.96245541580628,0.03754458419373005,22.920968650272197,20.283461610662663,42.88530129528815,33.35836305612915,50.45053501032476,53.679369250985545,11.892247043363994,42.059320443026095,63.52543645579125,64.9802890932983,75.41768349915525,0.23465365121081283,0.0657030223390276,53.679369250985545,55.96020274075465,42.059320443026095,40.909090909090914,44.15584415584416,45.45454545454545,3.896103896103896,12.337662337662337,2.5974025974025974,1.948051948051948,0.15237250078624212,0.04266430022014779
34,34,15,8,9,12,23,3,43,44,26,78,7601,1178,8822,1,15,3,1,21,17,32,29,32,35,11,26,44,47,55,35,6.147777777777778,1.3229166666666667,1.2296296296296296,1.0680555555555555,0.7913043478260869,0.4777777777777778,2.879166666666667,0.7551282051282051,1.885042735042735,1.1373015873015873,1.2735294117647058,3.558333333333333,1.1885057471264369,0.9145833333333333,0.8861904761904762,1.0924242424242425,0.7551282051282051,0.9564393939393939,0.9258865248226951,0.9836363636363636,0.8861904761904762,29,3,72.32739448383857,51.59678156997363,1,15,8,11.5,34.090909090909086,18.181818181818183,52.272727272727266,29.263333333333332,89.6103896103896,90.78947368421053,92.0,95.94594594594594,30.9031351178603,20.05474748103398,13.493273287225355,13.263312440285791,20.933333333333334,0.1,49.011111111111106,0.49541384451054205,-0.6086376359103063,0.11322379139976335,0.4374197921411968,-0.22443878207067486,-0.21298101007052164,-2.926983961577724,2.926983961577721,0.0,0.0,0.0,0.0,11.533647699065325,-434.746045096088,31.990102532087455,-75.65712598353663,236.55958307991312,1.0,1.4,66.2,0.5,3,5,5,8,0.20588235294117646,0.11764705882352941,0.058823529411764705,0.1764705882352941,0.18840579710144928,0.0,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.043478260869565216,0.08695652173913043,0.0,0.08695652173913043,0.4057971014492754,0.16176470588235295,0.0,0.0,0.014705882352941176,0.11764705882352941,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.07352941176470588,0.0,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705,0.3382352941176471,62.71820448877805,7.197914305146225,7.526637950578101,8.716844253003854,12.37814554522784,0.974835638177284,49.61459986397642,41.71389707549309,0.0,0.0,8.671503060530492,0.0,94.46837451824983,5.53162548175017,16.243482203581955,14.724552255724326,77.44275674450239,23.44139650872818,19.90478349580594,21.094989798231694,8.17274994332351,13.352981183405124,28.621627748809793,29.596463386987075,36.7943776921333,0.18136476989344819,0.045341192473362046,21.094989798231694,86.15960099750623,13.352981183405124,56.41025641025641,33.33333333333333,37.17948717948718,1.282051282051282,19.230769230769234,3.8461538461538463,1.282051282051282,0.23251893576083102,0.058129733940207755
